BJD	RV	RVerr	RHK	RHKerr	S	Serr	BIS	BISerr	FWHM	FWHMerr	Constrast	Contrasterr
5.793810649623571226e+04	-1.955399999999999849e+01	1.277032675041306908e-01	-4.999333333333333407e+00	8.660254037844385870e-04	1.598310000000000008e-01	1.350999629903724367e-04	-9.206552181381312039e+01	2.554065350082615482e-01	7.783446666666666715e+03	2.554065350082615482e-01	6.013065399999999983e+01	1.996102035790028092e-03
5.793889684273618332e+04	-1.943066666666666364e+01	1.343770802972141798e-01	-5.001400000000000290e+00	9.049247973665486408e-04	1.594983333333333253e-01	1.445318111850967034e-04	-9.278176528958704239e+01	2.687541605944281931e-01	7.784577000000000226e+03	2.687541605944281931e-01	6.013162533333332505e+01	2.100165978102566579e-03
5.794012292767063627e+04	-2.039866666666666717e+01	1.290862785375455069e-01	-4.999933333333333785e+00	8.660254037844385870e-04	1.597293333333333065e-01	1.372171838931099657e-04	-9.165587710435174529e+01	2.581725570750910137e-01	7.784229999999999563e+03	2.581725570750910137e-01	6.012432966666667511e+01	2.017366355701221119e-03
5.794492859977798071e+04	-1.640300000000000225e+01	1.308517023954704761e-01	-4.992233333333333078e+00	8.660254037844385870e-04	1.609793333333333354e-01	1.393357256572931048e-04	-9.221858213632987145e+01	2.617034047909407302e-01	7.786500666666666802e+03	2.617034047909407302e-01	6.013349199999999684e+01	2.044832495978546761e-03
5.794803614624623879e+04	-1.791099999999999781e+01	1.278188556193797509e-01	-4.989166666666666750e+00	8.082903768654760290e-04	1.614786666666666592e-01	1.356773132595620439e-04	-8.971656358868131065e+01	2.556377112387592798e-01	7.787425666666666075e+03	2.556377112387592798e-01	6.010806333333332674e+01	1.996471972718887739e-03
5.794986811578823108e+04	-1.928266666666666751e+01	1.799302984873609457e-01	-4.990466666666667273e+00	1.348249894410445378e-03	1.612693333333333479e-01	2.210314205919350101e-04	-8.900172311972853834e+01	3.598605969747217248e-01	7.786858000000000175e+03	3.598605969747217248e-01	6.013579233333333462e+01	2.812033077059287577e-03
5.795305489056517399e+04	-1.908799999999999741e+01	1.342904711965120790e-01	-4.997866666666666902e+00	9.049247973665486408e-04	1.600633333333333352e-01	1.441461449748521900e-04	-9.231402114704805228e+01	2.685809423930243800e-01	7.784030999999999949e+03	2.685809423930243800e-01	6.012968933333333865e+01	2.099464158113745291e-03
5.795393294025099021e+04	-2.021799999999999997e+01	1.306754713932310741e-01	-4.997799999999999798e+00	8.660254037844385870e-04	1.600723333333333442e-01	1.391422134204985085e-04	-9.270093020096510372e+01	2.613509427864619261e-01	7.784025666666665529e+03	2.613509427864619261e-01	6.013150966666666619e+01	2.043049345077219310e-03
5.795499742931004585e+04	-1.975966666666666427e+01	1.292982672370777408e-01	-4.996366666666665957e+00	8.660254037844385870e-04	1.603009999999999990e-01	1.374093640671309466e-04	-9.294241056022978853e+01	2.585965344741552596e-01	7.783119666666666490e+03	2.585965344741552596e-01	6.013370100000000207e+01	2.021878298570588348e-03
5.795604107060181559e+04	-2.049266666666666481e+01	1.286388772318028673e-01	-4.997266666666666524e+00	8.660254037844385870e-04	1.601640000000000008e-01	1.364473850569840904e-04	-9.295856797327176935e+01	2.572777544636054015e-01	7.781528999999999542e+03	2.572777544636054015e-01	6.014874599999999560e+01	2.012537478946782848e-03
5.795700924723033677e+04	-2.132966666666666811e+01	1.301123219542676679e-01	-4.996366666666666845e+00	8.660254037844385870e-04	1.603040000000000020e-01	1.383718821790676505e-04	-9.300750341848096525e+01	2.602246439085350027e-01	7.781286000000000058e+03	2.602246439085350027e-01	6.014499799999999397e+01	2.035571276552554636e-03
5.795795995946624316e+04	-1.933266666666666467e+01	1.297164693347130360e-01	-4.997166666666666757e+00	8.660254037844385870e-04	1.601773333333333105e-01	1.374093640671309466e-04	-9.341281825738421674e+01	2.594329386694264605e-01	7.782946333333333314e+03	2.594329386694264605e-01	6.013377800000000661e+01	2.028598984147707718e-03
5.795896537735006859e+04	-1.983600000000000207e+01	1.393288219335779843e-01	-5.001199999999999868e+00	9.237604307034012535e-04	1.595286666666666797e-01	1.510735655971031375e-04	-9.308161186213020244e+01	2.786576438671563016e-01	7.785413333333332957e+03	2.786576438671563016e-01	6.013140200000000135e+01	2.178179698748033098e-03
5.796200532161736191e+04	-1.992400000000000304e+01	1.440705869103497960e-01	-4.999433333333333174e+00	9.814954576223638115e-04	1.598073333333333290e-01	1.583873592038062799e-04	-9.262534175843522632e+01	2.881411738206997586e-01	7.782887999999999920e+03	2.881411738206997586e-01	6.015374399999999611e+01	2.254047800562303857e-03
5.796304260532534681e+04	-2.123866666666666703e+01	1.406404625362837335e-01	-4.995266666666666744e+00	9.237604307034012535e-04	1.604903333333333182e-01	1.535758950993141734e-04	-9.340827429161579687e+01	2.812809250725678556e-01	7.782127666666666300e+03	2.812809250725678556e-01	6.014909500000000975e+01	2.200483878538430846e-03
5.796384847913778503e+04	-2.181133333333333368e+01	1.829917931894780025e-01	-5.000133333333333319e+00	1.424390707948099653e-03	1.597043333333333093e-01	2.285210906872468318e-04	-9.311247768612169295e+01	3.659835863789560051e-01	7.782408000000000357e+03	3.659835863789560051e-01	6.016307466666665960e+01	2.863717039416126178e-03
5.796487303088443150e+04	-2.030699999999999861e+01	1.469887852069351464e-01	-5.000833333333333464e+00	1.039230484541326478e-03	1.595923333333333360e-01	1.645495534954609167e-04	-9.270817913793086973e+01	2.939775704138701262e-01	7.784371333333333496e+03	2.939775704138701262e-01	6.014071366666667018e+01	2.298906041349706077e-03
5.796585511649785622e+04	-2.122499999999999787e+01	1.398302353407413212e-01	-5.000166666666665982e+00	9.814954576223638115e-04	1.596946666666666792e-01	1.547327445055577983e-04	-9.341579245101083018e+01	2.796604706814824204e-01	7.783704666666665617e+03	2.796604706814824204e-01	6.014555733333332910e+01	2.187365859710775802e-03
5.796694812909369648e+04	-2.166966666666666796e+01	1.285307888710746638e-01	-4.999166666666666536e+00	8.660254037844385870e-04	1.598526666666666429e-01	1.360624856453827945e-04	-9.380825147952263876e+01	2.570615777421491610e-01	7.783783999999999651e+03	2.570615777421491610e-01	6.013494066666666527e+01	2.010279364009006763e-03
5.796800410095298139e+04	-2.001566666666666450e+01	1.306685743653947795e-01	-4.997200000000000308e+00	8.660254037844385870e-04	1.601783333333333392e-01	1.391422134204985085e-04	-9.465450407422621026e+01	2.613371487307897811e-01	7.784701666666666824e+03	2.613371487307897811e-01	6.013071466666666964e+01	2.043371645977064797e-03
5.796894704362611083e+04	-1.840666666666666629e+01	1.285051445262296865e-01	-4.995233333333334080e+00	8.279828232249480642e-04	1.604913333333333192e-01	1.364481993692518802e-04	-9.309743205552092604e+01	2.570102890524593731e-01	7.785963666666666541e+03	2.570102890524593731e-01	6.013190133333333165e+01	2.009288239194203639e-03
5.797005673098039551e+04	-1.794199999999999662e+01	1.280119688438943470e-01	-4.994699999999999918e+00	8.472176684759222297e-04	1.605769999999999975e-01	1.358708537136971324e-04	-9.376303160997963460e+01	2.560239376877886941e-01	7.784552999999999884e+03	2.560239376877886941e-01	6.013539333333333303e+01	2.002115001636584155e-03
5.797107599841088086e+04	-1.767566666666666819e+01	1.274969641851542435e-01	-4.992033333333333545e+00	8.082903768654760290e-04	1.610109999999999875e-01	1.352935080975186017e-04	-9.355376543420133828e+01	2.549939283703081538e-01	7.783793333333333976e+03	2.549939283703081538e-01	6.013644633333333189e+01	1.994338734787744986e-03
5.797200904346943571e+04	-1.835500000000000043e+01	1.311134215107097323e-01	-4.992666666666667474e+00	8.660254037844385870e-04	1.609123333333333239e-01	1.399114799515115538e-04	-9.282727166261383900e+01	2.622268430214194646e-01	7.786028999999999542e+03	2.622268430214194646e-01	6.012038033333333686e+01	2.049798060691498513e-03
5.797484917074124678e+04	-1.994699999999999918e+01	1.817684474060562438e-01	-4.993733333333333135e+00	1.405149260557199365e-03	1.607393333333333452e-01	2.267460645254461575e-04	-9.242500456208500736e+01	3.635368948121124322e-01	7.785106333333333168e+03	3.635368948121124322e-01	6.014015299999999797e+01	2.843175953094625227e-03
5.797807304571271379e+04	-1.973266666666666325e+01	1.375563724116651010e-01	-4.995866666666667122e+00	9.237604307034012535e-04	1.603886666666666516e-01	1.497264171747924959e-04	-9.255618471027945304e+01	2.751127448233305350e-01	7.782964666666666744e+03	2.751127448233305350e-01	6.013973833333333374e+01	2.152355405380110883e-03
5.797988440437275131e+04	-2.096799999999999997e+01	1.366565301632609586e-01	-5.001000000000000334e+00	9.237604307034012535e-04	1.595620000000000094e-01	1.491505577893991353e-04	-9.294369720952524005e+01	2.733130603265215286e-01	7.783720666666667057e+03	2.733130603265215286e-01	6.014498066666666887e+01	2.138324621668831037e-03
5.798412176827678195e+04	-1.960500000000000043e+01	1.392563118818604395e-01	-4.994633333333332814e+00	9.237604307034012535e-04	1.605839999999999768e-01	1.531905131962594299e-04	-9.384684027968620512e+01	2.785126237637207125e-01	7.783357333333333372e+03	2.785126237637207125e-01	6.015761333333333738e+01	2.179734353419633414e-03
5.798487884292681701e+04	-1.857933333333333437e+01	1.384675526907671317e-01	-4.996799999999999464e+00	9.237604307034012535e-04	1.602403333333333457e-01	1.524226579832101928e-04	-9.257590015274456618e+01	2.769351053815342634e-01	7.784025000000000546e+03	2.769351053815342634e-01	6.014785366666666988e+01	2.166873983760438712e-03
5.798606399943599536e+04	-1.911299999999999955e+01	1.530763701775888774e-01	-4.993800000000000239e+00	1.058825344951239448e-03	1.607233333333333292e-01	1.739808418571807392e-04	-9.298373535697264458e+01	3.061527403551771997e-01	7.786253999999999905e+03	3.061527403551771997e-01	6.013671666666666482e+01	2.394384358152464986e-03
5.798692158784053754e+04	-1.854100000000000037e+01	1.910211300145412405e-01	-4.989933333333333998e+00	1.482115605027713905e-03	1.613606666666666800e-01	2.409495106171968945e-04	-9.329452126520691024e+01	3.820422600290826476e-01	7.787050000000000182e+03	3.820422600290826476e-01	6.014797300000000035e+01	2.988201389363212470e-03
5.798901845301394496e+04	-2.002033333333333687e+01	1.521731311964689137e-01	-4.991466666666666718e+00	1.039230484541326478e-03	1.611066666666666480e-01	1.724367839077394892e-04	-9.200570384831850390e+01	3.043462623929378275e-01	7.787562666666667610e+03	3.043462623929378275e-01	6.014118066666666351e+01	2.380136686538895322e-03
5.799100892673392082e+04	-1.959466666666666512e+01	1.631243673383055981e-01	-4.991499999999999382e+00	1.154700538379251594e-03	1.610986666666666678e-01	1.901502330030418423e-04	-9.204412324768362907e+01	3.262487346766115848e-01	7.787413666666666359e+03	3.262487346766115848e-01	6.014163833333333287e+01	2.551573654374462291e-03
5.799200585464394680e+04	-2.056099999999999994e+01	1.568932296367862023e-01	-4.993533333333332713e+00	1.096965511460288928e-03	1.607689999999999675e-01	1.799515366857298187e-04	-9.192139296400178239e+01	3.137864592735724045e-01	7.787377000000000407e+03	3.137864592735724045e-01	6.013901100000000355e+01	2.454035808392994716e-03
5.799389315152880590e+04	-2.071633333333333482e+01	1.469866442415352914e-01	-4.998599999999999710e+00	1.039230484541326478e-03	1.599460000000000048e-01	1.647388505753542029e-04	-9.377989379318296415e+01	2.939732884830704163e-01	7.783843333333333248e+03	2.939732884830704163e-01	6.015063666666666364e+01	2.300659178155673411e-03
5.799512340108292847e+04	-2.173000000000000043e+01	1.338245089945524213e-01	-4.994266666666667298e+00	9.237604307034012535e-04	1.606483333333333097e-01	1.460703787752861088e-04	-9.319897539962896360e+01	2.676490179891048427e-01	7.786242333333332681e+03	2.676490179891048427e-01	6.013220633333332898e+01	2.093370842142476627e-03
5.799699984900544951e+04	-1.917100000000000293e+01	1.330756376712644851e-01	-4.990333333333333066e+00	8.660254037844385870e-04	1.612929999999999919e-01	1.439536962591328093e-04	-9.314391023241734047e+01	2.661512753425288036e-01	7.788276000000000749e+03	2.661512753425288036e-01	6.013644166666666280e+01	2.081288859107265510e-03
5.799997463470458024e+04	-1.442499999999999893e+01	1.324651833401798984e-01	-4.979066666666666308e+00	8.660254037844385870e-04	1.631666666666666821e-01	1.437609899180658057e-04	-9.207317072391600732e+01	2.649303666803597967e-01	7.791630000000000109e+03	2.649303666803597967e-01	6.011058600000000496e+01	2.069997686762354086e-03
5.800191808355425019e+04	-1.593299999999999983e+01	1.515267210378275220e-01	-4.976866666666666994e+00	1.020348524334264506e-03	1.635349999999999859e-01	1.730231198424071976e-04	-9.016076916148678322e+01	3.030534420756548220e-01	7.795016000000000531e+03	3.030534420756548220e-01	6.009280233333333854e+01	2.366156661508075649e-03
5.800287182935361488e+04	-1.689700000000000202e+01	1.392199139103058592e-01	-4.975466666666666704e+00	9.237604307034012535e-04	1.637693333333333223e-01	1.558909875521994400e-04	-8.902771308798214989e+01	2.784398278206115518e-01	7.794310333333333801e+03	2.784398278206115518e-01	6.009269100000000208e+01	2.174188538885278056e-03
5.800508065038253699e+04	-1.944200000000000372e+01	1.443987257636001054e-01	-4.982933333333332548e+00	9.814954576223638115e-04	1.625189999999999968e-01	1.620438898021836016e-04	-9.000972053189612154e+01	2.887974515272002107e-01	7.789240333333332273e+03	2.887974515272002107e-01	6.012019966666665738e+01	2.257633984367787578e-03
5.800598838651636470e+04	-2.164066666666666450e+01	1.438827970200503847e-01	-4.984366666666666390e+00	9.814954576223638115e-04	1.622770000000000046e-01	1.606960554034299392e-04	-9.078669803901085800e+01	2.877655940401009915e-01	7.788025333333333947e+03	2.877655940401009915e-01	6.012490800000000490e+01	2.250112348782951164e-03
5.800810831114782923e+04	-1.999433333333333351e+01	1.329697365301743817e-01	-4.994433333333333280e+00	8.660254037844385870e-04	1.606189999999999840e-01	1.447227233943124299e-04	-9.279516565694102326e+01	2.659394730603487633e-01	7.784646000000000640e+03	2.659394730603487633e-01	6.013656033333333539e+01	2.080796087589026084e-03
5.801310458372735593e+04	-1.998366666666666802e+01	1.386338982711713130e-01	-4.995333333333332959e+00	9.237604307034012535e-04	1.604750000000000065e-01	1.531905131962594299e-04	-9.426584564519879450e+01	2.772677965423428481e-01	7.784520000000000437e+03	2.772677965423428481e-01	6.014639833333333030e+01	2.169843680239737661e-03
5.801499921115241887e+04	-2.012199999999999989e+01	1.649588185574492327e-01	-5.000399999999999956e+00	1.212435565298213827e-03	1.596576666666666700e-01	1.945670407169038975e-04	-9.444446450726120190e+01	3.299176371148984654e-01	7.785083999999999833e+03	3.299176371148984654e-01	6.016341366666666346e+01	2.582405675427100391e-03
5.801695314250135561e+04	-2.073466666666666569e+01	1.589754548134053869e-01	-4.998899999999999899e+00	1.166190378969060018e-03	1.599029999999999896e-01	1.875674693425156460e-04	-9.406129202680004653e+01	3.179509096268105517e-01	7.784709333333333234e+03	3.179509096268105517e-01	6.015561066666666790e+01	2.488661473810622332e-03
5.801790709382812929e+04	-2.120599999999999952e+01	1.301438404118374081e-01	-4.995766666666667355e+00	8.660254037844385870e-04	1.604066666666666696e-01	1.408742544099366464e-04	-9.397829538953929784e+01	2.602876808236754269e-01	7.782734333333332870e+03	2.602876808236754269e-01	6.014291833333333415e+01	2.037308817495485196e-03
5.801887257521833817e+04	-1.950033333333333374e+01	1.360242497943364437e-01	-4.996866666666666568e+00	9.237604307034012535e-04	1.602296666666666869e-01	1.506950563223624976e-04	-9.377596595348840935e+01	2.720484995886724433e-01	7.783724333333332652e+03	2.720484995886724433e-01	6.015664766666666452e+01	2.129561741535846917e-03
5.802387091736177535e+04	-1.967266666666666808e+01	1.412085311932269605e-01	-4.983200000000000074e+00	9.626352718795767828e-04	1.624670000000000003e-01	1.603222449388175882e-04	-9.507932665668259631e+01	2.824170623864541430e-01	7.787597666666665646e+03	2.824170623864541430e-01	6.013846533333332900e+01	2.208882422766822104e-03
5.802712266330412967e+04	-1.636666666666666714e+01	1.287971510573691913e-01	-4.983566666666667366e+00	8.472176684759224466e-04	1.624126666666666774e-01	1.399114799515115538e-04	-9.229926918520020251e+01	2.575943021147381606e-01	7.788813666666667814e+03	2.575943021147381606e-01	6.009966800000000120e+01	2.013067145763577752e-03
5.802789690835672081e+04	-1.705900000000000105e+01	1.332302009119288033e-01	-4.985033333333332983e+00	8.660254037844385870e-04	1.621673333333333300e-01	1.462638407505803127e-04	-9.153877544632179308e+01	2.664604018238576066e-01	7.788395666666667239e+03	2.664604018238576066e-01	6.010373400000000288e+01	2.082598729878063111e-03
5.802906923905935400e+04	-1.793066666666666364e+01	1.267680619850988233e-01	-4.985366666666666724e+00	8.082903768654760290e-04	1.621093333333333275e-01	1.366398347644069624e-04	-9.106982015087176308e+01	2.535361239701978131e-01	7.790168333333332157e+03	2.535361239701978131e-01	6.009819466666667154e+01	1.980919239913804791e-03
5.803000061945877678e+04	-1.896566666666666734e+01	1.558475870264064145e-01	-4.986099999999999532e+00	1.096965511460288928e-03	1.619883333333333175e-01	1.807106342563528922e-04	-9.046924570321094450e+01	3.116951740528124404e-01	7.788700333333334129e+03	3.116951740528124404e-01	6.013257966666666476e+01	2.437169242451702692e-03
5.803100102827463706e+04	-2.033833333333333471e+01	1.554563592452080922e-01	-4.987800000000000011e+00	1.096965511460288928e-03	1.617083333333333428e-01	1.801332839871632580e-04	-9.103203883057277324e+01	3.109127184904156294e-01	7.788325333333334129e+03	3.109127184904156294e-01	6.014325333333332679e+01	2.431579877792141176e-03
5.803196327234658384e+04	-2.144166666666666643e+01	1.564323122688643652e-01	-4.991633333333333589e+00	1.096965511460288928e-03	1.610766666666666735e-01	1.816730885715083161e-04	-9.149587724438508474e+01	3.128646245377283974e-01	7.785237666666666883e+03	3.128646245377283974e-01	6.016484599999999006e+01	2.448696803433328753e-03
5.803318213040917908e+04	-2.257699999999999818e+01	1.419764772634019845e-01	-4.997133333333333205e+00	1.001110494512080307e-03	1.601839999999999931e-01	1.632087960592538349e-04	-9.341472447820056857e+01	2.839529545268039690e-01	7.781841666666667152e+03	2.839529545268039690e-01	6.016294733333332800e+01	2.223307126978082016e-03
5.803387967820305494e+04	-1.994733333333333292e+01	1.350689208283592235e-01	-4.998633333333333262e+00	9.237604307034012535e-04	1.599429999999999741e-01	1.499255370731306504e-04	-9.361334196115520001e+01	2.701378416567182805e-01	7.783160333333333256e+03	2.701378416567182805e-01	6.015654099999999715e+01	2.114527844135525095e-03
5.803486969439618406e+04	-1.949633333333333596e+01	1.391936118922223742e-01	-4.996500000000000163e+00	9.814954576223638115e-04	1.602833333333333332e-01	1.572404386777000466e-04	-9.318419778142374810e+01	2.783872237844447484e-01	7.784816666666668425e+03	2.783872237844447484e-01	6.015912533333332846e+01	2.178691847498709193e-03
5.803698617072702473e+04	-2.013899999999999935e+01	1.574571083076453659e-01	-4.999766666666666914e+00	1.154700538379251594e-03	1.597580000000000111e-01	1.832126875761853121e-04	-9.385082538177432809e+01	3.149142166152909539e-01	7.784973333333332448e+03	3.149142166152909539e-01	6.016721699999999373e+01	2.464780554231119514e-03
5.803792937381575030e+04	-1.962800000000000011e+01	1.598425371910031367e-01	-4.999733333333333363e+00	1.174260996920568987e-03	1.597600000000000131e-01	1.878651998996443411e-04	-9.361862346315933792e+01	3.196850743820062180e-01	7.782433666666666795e+03	3.196850743820062180e-01	6.018117133333333868e+01	2.503508961953266818e-03
5.804407253705216135e+04	-2.041000000000000014e+01	1.732732749217785750e-01	-4.999699999999999811e+00	1.327905619136139160e-03	1.597699999999999954e-01	2.132353941852368204e-04	-9.372831134669559106e+01	3.465465498435573166e-01	7.785204999999999018e+03	3.465465498435573166e-01	6.016832600000000042e+01	2.712073407219361704e-03
5.804597763431921339e+04	-2.177933333333333721e+01	1.649458344029439139e-01	-4.999699999999999811e+00	1.212435565298213827e-03	1.597703333333333198e-01	1.972615297292178822e-04	-9.401095779080003467e+01	3.298916688058879942e-01	7.785607666666666773e+03	3.298916688058879942e-01	6.016848499999999689e+01	2.581532494076750530e-03
5.804701767838619708e+04	-2.159499999999999886e+01	1.631000315826504898e-01	-4.998333333333333961e+00	1.212435565298213827e-03	1.599916666666666709e-01	1.943747811717239386e-04	-9.331822826101335977e+01	3.262000631653011462e-01	7.785792000000000371e+03	3.262000631653011462e-01	6.016450166666666632e+01	2.552374228939984641e-03
5.805196149708291341e+04	-2.004333333333333300e+01	1.704103657817148398e-01	-4.991499999999999382e+00	1.270170592217176710e-03	1.611046666666666738e-01	2.078460969082652956e-04	-9.431658438561210289e+01	3.408207315634299017e-01	7.786780999999999949e+03	3.408207315634299017e-01	6.015944700000000012e+01	2.666011171825489415e-03
5.805700292162036931e+04	-2.046433333333333238e+01	1.651376980102452208e-01	-4.991833333333333123e+00	1.212435565298213827e-03	1.610423333333333151e-01	1.991864006959868482e-04	-9.139189676473222335e+01	3.302753960204899975e-01	7.787869999999999891e+03	3.302753960204899975e-01	6.014976233333333511e+01	2.582545653833446912e-03
5.805814940696267149e+04	-2.111566666666666592e+01	1.681179624904509673e-01	-4.995700000000000252e+00	1.270170592217176710e-03	1.604136666666666766e-01	2.082322421400362199e-04	-9.295023146026589700e+01	3.362359249809017681e-01	7.784256333333333714e+03	3.362359249809017681e-01	6.016911100000000800e+01	2.631207857460330594e-03
5.806010473496841587e+04	-2.156600000000000250e+01	1.665949259370183566e-01	-4.998633333333333262e+00	1.270170592217176710e-03	1.599356666666666704e-01	2.038051902075988756e-04	-9.408915248050084301e+01	3.331898518740365467e-01	7.783322000000000116e+03	3.331898518740365467e-01	6.018325399999999803e+01	2.608231307242808369e-03
5.806093500006942486e+04	-2.124766666666666737e+01	1.681136047569381786e-01	-4.998999999999999666e+00	1.270170592217176710e-03	1.598816666666666719e-01	2.051546841884056187e-04	-9.384441590401917210e+01	3.362272095138768013e-01	7.783616000000000895e+03	3.362272095138768013e-01	6.018185466666667338e+01	2.631814785432132209e-03
5.806812153855273937e+04	-2.208733333333333348e+01	1.601493491115734136e-01	-5.001466666666666505e+00	1.212435565298213827e-03	1.594816666666666605e-01	1.934129146555512606e-04	-9.476539854396999374e+01	3.202986982231472157e-01	7.783564999999999600e+03	3.202986982231472157e-01	6.018826500000000124e+01	2.507182520173528110e-03
5.813713556013906054e+04	-1.942599999999999838e+01	1.100952895438983004e-01	-4.996366666666666845e+00	8.082903768654760290e-04	1.603053333333333552e-01	1.316367054518693903e-04	-9.263932482990300343e+01	2.201905790877966007e-01	7.784422333333332972e+03	2.201905790877966007e-01	6.008741766666665995e+01	1.721243980759707727e-03
5.816417043294863106e+04	-2.071466666666666256e+01	1.951902674448409147e-01	-5.025366666666666760e+00	1.732050807568877174e-03	1.557626666666666881e-01	2.617360842103697862e-04	-9.387174785496176810e+01	3.903805348896818295e-01	7.781384333333332506e+03	3.903805348896818295e-01	6.023382533333333555e+01	3.061596415368789039e-03
5.816514688102939544e+04	-2.247966666666666313e+01	1.927519221705764341e-01	-5.025500000000000078e+00	1.674315780649914508e-03	1.557523333333333537e-01	2.546132142856864680e-04	-9.404995179328101074e+01	3.855038443411530902e-01	7.783743666666666286e+03	3.855038443411530902e-01	6.022755566666666027e+01	3.022123594529852256e-03
5.817104123197635636e+04	-2.313166666666666416e+01	1.316799500933747702e-01	-5.011299999999999422e+00	9.237604307034012535e-04	1.579286666666666894e-01	1.431828667590272078e-04	-9.512923458966258750e+01	2.633599001867499290e-01	7.782702666666667028e+03	2.633599001867499290e-01	6.018372199999999594e+01	2.063447207392105163e-03
5.817192225493733713e+04	-2.217666666666666586e+01	1.382087774669230329e-01	-5.014700000000000379e+00	9.814954576223638115e-04	1.574023333333333385e-01	1.541554049940801867e-04	-9.466532245964526737e+01	2.764175549338460658e-01	7.782853666666666868e+03	2.764175549338460658e-01	6.019676533333333168e+01	2.166190659410423529e-03
5.817894650722530787e+04	-2.207233333333333647e+01	1.342069020384914768e-01	-5.013333333333333641e+00	9.433981132056603637e-04	1.576153333333333573e-01	1.478024206687953898e-04	-9.423485722501671091e+01	2.684138040769827871e-01	7.784074999999999818e+03	2.684138040769827871e-01	6.017293533333333500e+01	2.102311575174842587e-03
5.818310274107517762e+04	-2.131733333333333391e+01	1.319664835724469187e-01	-5.012400000000000411e+00	9.237604307034012535e-04	1.577543333333333297e-01	1.449149175665960293e-04	-9.508115778758262593e+01	2.639329671448936709e-01	7.781444999999999709e+03	2.639329671448936709e-01	6.017966033333333797e+01	2.068135504476883903e-03
5.818598675838331837e+04	-2.145733333333333448e+01	1.325006401457852756e-01	-5.012299999999999756e+00	9.237604307034012535e-04	1.577739999999999976e-01	1.453000726466133154e-04	-9.434721760531306245e+01	2.650012802915705512e-01	7.785072000000000116e+03	2.650012802915705512e-01	6.017040866666666687e+01	2.075156672930665493e-03
5.818790273916888691e+04	-2.308599999999999852e+01	1.386795289718568691e-01	-5.013133333333333219e+00	1.001110494512080307e-03	1.576403333333332990e-01	1.558874237675666173e-04	-9.463119777376705599e+01	2.773590579437133496e-01	7.784583999999999833e+03	2.773590579437133496e-01	6.017843866666666486e+01	2.172323048211445562e-03
5.819001722713754134e+04	-2.115933333333333266e+01	1.315542457932495080e-01	-5.008133333333333326e+00	9.237604307034012535e-04	1.584299999999999875e-01	1.439529244039329645e-04	-9.383031105093353119e+01	2.631084915864988494e-01	7.786789999999999964e+03	2.631084915864988494e-01	6.015457233333333420e+01	2.059251398429675327e-03
5.819087691948243446e+04	-2.097466666666666768e+01	1.442859604459612866e-01	-5.016333333333332867e+00	1.078064108586415356e-03	1.571506666666666885e-01	1.670575416502416638e-04	-9.372975262627160475e+01	2.885719208919224066e-01	7.784103666666666868e+03	2.885719208919224066e-01	6.018560933333333196e+01	2.260490379060008190e-03
5.819318007645104808e+04	-2.159099999999999753e+01	1.384720720654393500e-01	-5.013533333333334063e+00	1.020348524334264506e-03	1.575809999999999989e-01	1.578135327248937679e-04	-9.372457688522520414e+01	2.769441441308788110e-01	7.781801000000000386e+03	2.769441441308788110e-01	6.019315600000000899e+01	2.170275413191870631e-03
5.819497290362166677e+04	-2.270933333333333337e+01	1.333844309563172736e-01	-5.010299999999999976e+00	9.237604307034012535e-04	1.580883333333333585e-01	1.464547711752676236e-04	-9.544600877077112955e+01	2.667688619126339922e-01	7.786007666666667319e+03	2.667688619126339922e-01	6.017073533333333302e+01	2.088549615032187379e-03
5.819594082015599997e+04	-2.282433333333333181e+01	1.345342727779831882e-01	-5.011066666666667224e+00	9.433981132056603637e-04	1.579639999999999933e-01	1.487641683261724864e-04	-9.464294904818886778e+01	2.690685455559669315e-01	7.784218666666666650e+03	2.690685455559669315e-01	6.017811133333333373e+01	2.107278848717343556e-03
5.819821083112875203e+04	-2.270633333333333326e+01	1.408479994918500344e-01	-5.013733333333333597e+00	1.039230484541326478e-03	1.575543333333333240e-01	1.637779662293503420e-04	-9.424654458758340070e+01	2.816959989836997358e-01	7.782537333333333663e+03	2.816959989836997358e-01	6.019510500000000519e+01	2.207207079279880062e-03
5.819991621487624070e+04	-2.321133333333333226e+01	1.358474765675614093e-01	-5.011466666666666292e+00	9.814954576223638115e-04	1.579029999999999878e-01	1.514591987595632525e-04	-9.426937549704263120e+01	2.716949531351229852e-01	7.784378000000000611e+03	2.716949531351229852e-01	6.018897466666666674e+01	2.128053499868145116e-03
5.820119434392870608e+04	-2.168133333333333823e+01	1.384817256913380423e-01	-5.013033333333333452e+00	1.020348524334264506e-03	1.576610000000000233e-01	1.587741232765031631e-04	-9.373773610781954346e+01	2.769634513826764732e-01	7.781898000000000138e+03	2.769634513826764732e-01	6.019315366666666023e+01	2.170130523758741388e-03
5.820699058631485968e+04	-2.358933333333333238e+01	1.979434601624542045e-01	-5.018733333333333491e+00	1.732050807568877174e-03	1.567739999999999967e-01	2.657787300243067276e-04	-9.567789961316573510e+01	3.958869203249082425e-01	7.784208999999999833e+03	3.958869203249082425e-01	6.022261400000000009e+01	3.102166219611379380e-03
